stock_code,name,market_type,region
290090,트윔,KOSDAQ,Korea
290120,DH오토리드,KOSDAQ,Korea
290270,휴네시온,KOSDAQ,Korea
290380,대유,KOSDAQ,Korea
290520,신도기연,KOSDAQ,Korea
290550,디케이티,KOSDAQ,Korea
290560,신시웨이,KOSDAQ,Korea
290650,엘앤씨바이오,KOSDAQ,Korea
290660,네오펙트,KOSDAQ,Korea
290670,대보마그네틱,KOSDAQ,Korea
290690,소룩스,KOSDAQ,Korea
290720,푸드나무,KOSDAQ,Korea
290740,액트로,KOSDAQ,Korea
291230,엔피,KOSDAQ,Korea
291650,압타머사이언스,KOSDAQ,Korea
291810,핀텔,KOSDAQ,Korea
293480,하나제약,KOSPI,Korea
293490,카카오게임즈,KOSDAQ,Korea
293580,나우IB,KOSDAQ,Korea
293780,압타바이오,KOSDAQ,Korea
293940,신한알파리츠,KOSPI,Korea
294090,이오플로우,KOSDAQ,Korea
294140,레몬,KOSDAQ,Korea
294570,쿠콘,KOSDAQ,Korea
294630,서남,KOSDAQ,Korea
294870,HDC현대산업개발,KOSPI,Korea
296160,프로젠,KONEX,Korea
296520,가이아코퍼레이션,KONEX,Korea
296640,이노룰스,KOSDAQ,Korea
297090,씨에스베어링,KOSDAQ,Korea
297570,알로이스,KOSDAQ,Korea
297890,HB솔루션,KOSDAQ,Korea
298000,효성화학,KOSPI,Korea
298020,효성티앤씨,KOSPI,Korea
298040,효성중공업,KOSPI,Korea
298050,효성첨단소재,KOSPI,Korea
298060,에스씨엠생명과학,KOSDAQ,Korea
298380,에이비엘바이오,KOSDAQ,Korea
298540,더네이쳐홀딩스,KOSDAQ,Korea
298690,에어부산,KOSPI,Korea
298830,슈어소프트테크,KOSDAQ,Korea
299030,하나기술,KOSDAQ,Korea
299170,더블유에스아이,KOSDAQ,Korea
299480,지앤이헬스케어,KONEX,Korea
299660,셀리드,KOSDAQ,Korea
299670,에스엠비나,KONEX,Korea
299900,위지윅스튜디오,KOSDAQ,Korea
299910,애닉,KOSDAQ,Korea
300080,플리토,KOSDAQ,Korea
300120,라온피플,KOSDAQ,Korea
300720,한일시멘트,KOSPI,Korea
301300,바이브컴퍼니,KOSDAQ,Korea
302430,이노메트리,KOSDAQ,Korea
302440,SK바이오사이언스,KOSPI,Korea
302550,리메드,KOSDAQ,Korea
302920,더콘텐츠온,KONEX,Korea
303030,지니틱스,KOSDAQ,Korea
303360,프로티아,KOSDAQ,Korea
303530,이노뎁,KOSDAQ,Korea
304100,솔트룩스,KOSDAQ,Korea
304360,에스바이오메딕스,KOSDAQ,Korea
304840,피플바이오,KOSDAQ,Korea
305090,마이크로디지탈,KOSDAQ,Korea
306040,에스제이그룹,KOSDAQ,Korea
306200,세아제강,KOSPI,Korea
306620,네온테크,KOSDAQ,Korea
307180,아이엘사이언스,KOSDAQ,Korea
307280,원바이오젠,KOSDAQ,Korea
307750,국전약품,KOSDAQ,Korea
307870,비투엔,KOSDAQ,Korea
307930,컴퍼니케이,KOSDAQ,Korea
307950,현대오토에버,KOSPI,Korea
308080,바이젠셀,KOSDAQ,Korea
308100,까스텔바작,KOSDAQ,Korea
308170,씨티알모빌리티,KOSPI,Korea
308700,테크엔,KONEX,Korea
309930,오하임앤컴퍼니,KOSDAQ,Korea
309960,엘비인베스트먼트,KOSDAQ,Korea
310200,애니플러스,KOSDAQ,Korea
310210,보로노이,KOSDAQ,Korea
310870,디와이씨,KOSDAQ,Korea
311060,엘에이티,KONEX,Korea
311320,지오엘리먼트,KOSDAQ,Korea
311390,네오크레마,KOSDAQ,Korea
311690,CJ 바이오사이언스,KOSDAQ,Korea
311960,에이아이더뉴트리진,KONEX,Korea
312610,에이에프더블류,KOSDAQ,Korea
313760,캐리,KOSDAQ,Korea
314130,지놈앤컴퍼니,KOSDAQ,Korea
314140,알피바이오,KOSDAQ,Korea
314930,바이오다인,KOSDAQ,Korea
315640,딥노이드,KOSDAQ,Korea
316140,우리금융지주,KOSPI,Korea
317120,라닉스,KOSDAQ,Korea
317240,TS트릴리온,KOSDAQ,Korea
317330,덕산테코피아,KOSDAQ,Korea
317400,자이에스앤디,KOSPI,Korea
317530,캐리소프트,KOSDAQ,Korea
317690,퀀타매트릭스,KOSDAQ,Korea
317770,엑스페릭스,KOSDAQ,Korea
317830,에스피시스템스,KOSDAQ,Korea
317850,대모,KOSDAQ,Korea
317860,노드메이슨,KONEX,Korea
317870,엔바이오니아,KOSDAQ,Korea
318000,KBG,KOSDAQ,Korea
318010,팜스빌,KOSDAQ,Korea
318020,포인트모바일,KOSDAQ,Korea
318160,셀바이오휴먼텍,KOSDAQ,Korea
318410,비비씨,KOSDAQ,Korea
318660,타임기술,KONEX,Korea
319400,현대무벡스,KOSDAQ,Korea
319660,피에스케이,KOSDAQ,Korea
320000,윈텍,KOSDAQ,Korea
321260,프로이천,KOSDAQ,Korea
321370,센서뷰,KOSDAQ,Korea
321550,티움바이오,KOSDAQ,Korea
321820,아티스트유나이티드,KOSDAQ,Korea
322000,HD현대에너지솔루션,KOSPI,Korea
322180,티라유텍,KOSDAQ,Korea
322310,오로스테크놀로지,KOSDAQ,Korea
322510,제이엘케이,KOSDAQ,Korea
322780,코퍼스코리아,KOSDAQ,Korea
322970,무진메디,KONEX,Korea
323230,엠에프엠코리아,KOSDAQ,Korea
323280,태성,KOSDAQ,Korea
323350,다원넥스뷰,KONEX,Korea
323410,카카오뱅크,KOSPI,Korea
323990,박셀바이오,KOSDAQ,Korea
326030,에스케이바이오팜,KOSPI,Korea
327260,RF머트리얼즈,KOSDAQ,Korea
327610,펨토바이오메드,KONEX,Korea
328130,루닛,KOSDAQ,Korea
328380,솔트웨어,KOSDAQ,Korea
329180,HD현대중공업,KOSPI,Korea
330350,위더스제약,KOSDAQ,Korea
330590,롯데리츠,KOSPI,Korea
330730,스톤브릿지벤처스,KOSDAQ,Korea
330860,네패스아크,KOSDAQ,Korea
331380,포커스에이치엔에스,KOSDAQ,Korea
331520,밸로프,KOSDAQ,Korea
331660,한국미라클피플사,KONEX,Korea
331920,셀레믹스,KOSDAQ,Korea
332290,누보,KOSDAQ,Korea
332370,아이디피,KOSDAQ,Korea
332570,와이팜,KOSDAQ,Korea
333050,모코엠시스,KOSDAQ,Korea
333430,일승,KOSDAQ,Korea
333620,엔시스,KOSDAQ,Korea
334890,이지스밸류플러스리츠,KOSPI,Korea
334970,프레스티지바이오로직,KOSDAQ,Korea
335810,프리시젼바이오,KOSDAQ,Korea
335870,윙스풋,KOSDAQ,Korea
335890,비올,KOSDAQ,Korea
336040,타스컴,KONEX,Korea
336060,웨이버스,KOSDAQ,Korea
336260,두산퓨얼셀,KOSPI,Korea
336370,솔루스첨단소재,KOSPI,Korea
336570,원텍,KOSDAQ,Korea
337840,유엑스엔,KONEX,Korea
337930,브랜드엑스코퍼레이션,KOSDAQ,Korea
338100,NH프라임리츠,KOSPI,Korea
338220,뷰노,KOSDAQ,Korea
338840,와이바이오로직스,KOSDAQ,Korea
339770,교촌에프앤비,KOSPI,Korea
339950,아이비김영,KOSDAQ,Korea
340360,다보링크,KOSDAQ,Korea
340440,세림B&G,KOSDAQ,Korea
340570,티앤엘,KOSDAQ,Korea
340810,씨유박스,KOSDAQ,Korea
340930,유일에너테크,KOSDAQ,Korea
341170,퓨쳐메디신,KONEX,Korea
341310,이앤에치,KONEX,Korea
343090,HLB사이언스,KONEX,Korea
344820,KCC글라스,KOSPI,Korea
344860,이노진,KOSDAQ,Korea
346010,타이드,KONEX,Korea
347000,센코,KOSDAQ,Korea
347700,라이프시맨틱스,KOSDAQ,Korea
347740,피엔케이피부임상연구센타,KOSDAQ,Korea
347770,핌스,KOSDAQ,Korea
347850,디앤디파마텍,KOSDAQ,Korea
347860,알체라,KOSDAQ,Korea
347890,엠투아이,KOSDAQ,Korea
348030,모비릭스,KOSDAQ,Korea
348080,큐라티스,KOSDAQ,Korea
348150,고바이오랩,KOSDAQ,Korea
348210,넥스틴,KOSDAQ,Korea
348340,뉴로메카,KOSDAQ,Korea
348350,위드텍,KOSDAQ,Korea
348370,엔켐,KOSDAQ,Korea
348950,제이알글로벌리츠,KOSPI,Korea
350520,이지스레지던스리츠,KOSPI,Korea
351020,미쥬,KONEX,Korea
351320,에스에이티이엔지,KOSDAQ,Korea
351330,이삭엔지니어링,KOSDAQ,Korea
352090,스톰테크,KOSDAQ,Korea
352480,씨앤씨인터내셔널,KOSDAQ,Korea
352700,씨앤투스,KOSDAQ,Korea
352770,클리노믹스,KOSDAQ,Korea
352820,하이브,KOSPI,Korea
352910,오비고,KOSDAQ,Korea
352940,인바이오,KOSDAQ,Korea
353190,휴럼,KOSDAQ,Korea
353200,대덕전자,KOSPI,Korea
353590,오토앤,KOSDAQ,Korea
353810,이지바이오,KOSDAQ,Korea
354200,엔젠바이오,KOSDAQ,Korea
354320,알멕,KOSDAQ,Korea
354390,바스칸바이오제약,KONEX,Korea
355150,코스텍시스,KOSDAQ,Korea
355390,크라우드웍스,KOSDAQ,Korea
355690,에이텀,KOSDAQ,Korea
356680,엑스게이트,KOSDAQ,Korea
356860,티엘비,KOSDAQ,Korea
356890,싸이버원,KOSDAQ,Korea
357120,코람코라이프인프라리츠,KOSPI,Korea
357230,에이치피오,KOSDAQ,Korea
357250,미래에셋맵스리츠,KOSPI,Korea
357430,마스턴프리미어리츠,KOSPI,Korea
357550,석경에이티,KOSDAQ,Korea
357580,아모센스,KOSDAQ,Korea
357780,솔브레인,KOSDAQ,Korea
357880,비트나인,KOSDAQ,Korea
358570,지아이이노베이션,KOSDAQ,Korea
359090,씨엔알리서치,KOSDAQ,Korea
360070,탑머티리얼,KOSDAQ,Korea
360350,코셈,KOSDAQ,Korea
361390,제노코,KOSDAQ,Korea
361570,알비더블유,KOSDAQ,Korea
361610,SK아이이테크놀로지,KOSPI,Korea
361670,삼영에스앤씨,KOSDAQ,Korea
362320,청담글로벌,KOSDAQ,Korea
362990,드림인사이트,KOSDAQ,Korea
363250,진시스템,KOSDAQ,Korea
363260,모비데이즈,KOSDAQ,Korea
363280,티와이홀딩스,KOSPI,Korea
365270,큐라클,KOSDAQ,Korea
365330,에스와이스틸텍,KOSDAQ,Korea
365340,성일하이텍,KOSDAQ,Korea
365550,ESR켄달스퀘어리츠,KOSPI,Korea
365590,하이딥,KOSDAQ,Korea
365900,브이씨,KOSDAQ,Korea
366030,공구우먼,KOSDAQ,Korea
367000,플래티어,KOSDAQ,Korea
368600,아이씨에이치,KOSDAQ,Korea
368770,파이버프로,KOSDAQ,Korea
368970,오에스피,KOSDAQ,Korea
369370,블리츠웨이스튜디오,KOSDAQ,Korea
370090,퓨런티어,KOSDAQ,Korea
371950,풍원정밀,KOSDAQ,Korea
372170,윤성에프앤씨,KOSDAQ,Korea
372320,큐로셀,KOSDAQ,Korea
372800,아이티아이즈,KOSDAQ,Korea
372910,한컴라이프케어,KOSPI,Korea
373170,엠아이큐브솔루션,KOSDAQ,Korea
373200,엑스플러스,KOSDAQ,Korea
373220,LG에너지솔루션,KOSPI,Korea
375500,DL이앤씨,KOSPI,Korea
376180,피코그램,KOSDAQ,Korea
376190,LB루셈,KOSDAQ,Korea
376290,씨유테크,KOSDAQ,Korea
376300,디어유,KOSDAQ,Korea
376930,노을,KOSDAQ,Korea
376980,원티드랩,KOSDAQ,Korea
377030,맥스트,KOSDAQ,Korea
377190,디앤디플랫폼리츠,KOSPI,Korea
377220,프롬바이오,KOSDAQ,Korea
377300,카카오페이,KOSPI,Korea
377330,이지트로닉스,KOSDAQ,Korea
377450,리파인,KOSDAQ,Korea
377460,위니아에이드,KOSDAQ,Korea
377480,마음AI,KOSDAQ,Korea
377740,바이오노트,KOSPI,Korea
378340,필에너지,KOSDAQ,Korea
378800,샤페론,KOSDAQ,Korea
378850,화승알앤에이,KOSPI,Korea
379390,이성씨엔아이,KONEX,Korea
380540,옵티코어,KOSDAQ,Korea
381970,케이카,KOSPI,Korea
382480,지아이텍,KOSDAQ,Korea
382800,지앤비에스 에코,KOSDAQ,Korea
382840,원준,KOSDAQ,Korea
382900,범한퓨얼셀,KOSDAQ,Korea
383220,에프앤에프,KOSPI,Korea
383310,에코프로에이치엔,KOSDAQ,Korea
383800,LX홀딩스,KOSPI,Korea
383930,디티앤씨알오,KOSDAQ,Korea
384470,코어라인소프트,KOSDAQ,Korea
386580,한화플러스제2호스팩,KOSDAQ,Korea
388050,지투파워,KOSDAQ,Korea
388610,지에프씨생명과학,KONEX,Korea
388720,유일로보틱스,KOSDAQ,Korea
388790,라이콤,KOSDAQ,Korea
388800,유진스팩7호,KOSDAQ,Korea
388870,파로스아이바이오,KOSDAQ,Korea
389020,자람테크놀로지,KOSDAQ,Korea
389030,지니너스,KOSDAQ,Korea
389140,포바이포,KOSDAQ,Korea
389260,대명에너지,KOSDAQ,Korea
389470,인벤티지랩,KOSDAQ,Korea
389500,에스비비테크,KOSDAQ,Korea
390110,애니메디솔루션,KONEX,Korea
391710,코닉오토메이션,KOSDAQ,Korea
393210,토마토시스템,KOSDAQ,Korea
393890,더블유씨피,KOSDAQ,Korea
394280,오픈엣지테크놀로지,KOSDAQ,Korea
395400,SK리츠,KOSPI,Korea
396270,넥스트칩,KOSDAQ,Korea
396300,세아메카닉스,KOSDAQ,Korea
396470,워트,KOSDAQ,Korea
396690,미래에셋글로벌리츠,KOSPI,Korea
397030,에이프릴바이오,KOSDAQ,Korea
399720,가온칩스,KOSDAQ,Korea
400760,NH올원리츠,KOSPI,Korea
400840,하이제7호스팩,KOSDAQ,Korea
402030,코난테크놀로지,KOSDAQ,Korea
402340,SK스퀘어,KOSPI,Korea
402420,켈스,KONEX,Korea
402490,그린리소스,KOSDAQ,Korea
403360,라피치,KONEX,Korea
403490,우듬지팜,KOSDAQ,Korea
403550,쏘카,KOSPI,Korea
403870,HPSP,KOSDAQ,Korea
404990,신한서부티엔디리츠,KOSPI,Korea
405000,플라즈맵,KOSDAQ,Korea
405100,큐알티,KOSDAQ,Korea
405640,신한제9호스팩,KOSDAQ,Korea
405920,나라셀라,KOSDAQ,Korea
406760,하나금융21호스팩,KOSDAQ,Korea
406820,뷰티스킨,KOSDAQ,Korea
407400,꿈비,KOSDAQ,Korea
408900,스튜디오미르,KOSDAQ,Korea
408920,메쎄이상,KOSDAQ,Korea
411080,샌즈랩,KOSDAQ,Korea
412350,레이저쎌,KOSDAQ,Korea
412540,제일엠앤에스,KOSDAQ,Korea
412930,미래에셋비전스팩1호,KOSDAQ,Korea
413300,티엘엔지니어링,KONEX,Korea
413600,키움제6호스팩,KOSDAQ,Korea
413630,유진스팩8호,KOSDAQ,Korea
413640,비아이매트릭스,KOSDAQ,Korea
415380,스튜디오삼익,KOSDAQ,Korea
415580,상상인제3호스팩,KOSDAQ,Korea
416180,신성에스티,KOSDAQ,Korea
417010,나노팀,KOSDAQ,Korea
417180,핑거스토리,KOSDAQ,Korea
417200,LS머트리얼즈,KOSDAQ,Korea
417310,코람코더원리츠,KOSPI,Korea
417500,제이아이테크,KOSDAQ,Korea
417790,트루엔,KOSDAQ,Korea
417840,저스템,KOSDAQ,Korea
417860,오브젠,KOSDAQ,Korea
417970,모델솔루션,KOSDAQ,Korea
418170,하나금융22호스팩,KOSDAQ,Korea
418210,신한제10호스팩,KOSDAQ,Korea
418250,시큐레터,KOSDAQ,Korea
418420,라온텍,KOSDAQ,Korea
418470,밀리의서재,KOSDAQ,Korea
418550,제이오,KOSDAQ,Korea
418620,이에이트,KOSDAQ,Korea
419050,삼기이브이,KOSDAQ,Korea
419080,엔젯,KOSDAQ,Korea
419120,산돌,KOSDAQ,Korea
419530,SAMG엔터,KOSDAQ,Korea
419540,비스토스,KOSDAQ,Korea
419700,이브이파킹서비스,KONEX,Korea
420570,제이투케이바이오,KOSDAQ,Korea
420770,기가비스,KOSDAQ,Korea
421800,교보12호스팩,KOSDAQ,Korea
422040,엔에이치스팩23호,KOSDAQ,Korea
424140,케이비제21호스팩,KOSDAQ,Korea
424760,벨로크,KOSDAQ,Korea
424960,스마트레이더시스템,KOSDAQ,Korea
424980,마이크로투나노,KOSDAQ,Korea
425040,티이엠씨,KOSDAQ,Korea
425290,삼성스팩6호,KOSDAQ,Korea
425420,티에프이,KOSDAQ,Korea
429270,시지트로닉스,KOSDAQ,Korea
430220,신영스팩8호,KOSDAQ,Korea
430230,하나금융24호스팩,KOSDAQ,Korea
430460,한화플러스제3호스팩,KOSDAQ,Korea
430690,(주)한싹,KOSDAQ,Korea
430700,유안타제9호스팩,KOSDAQ,Korea
432320,KB스타리츠,KOSPI,Korea
432430,와이랩,KOSDAQ,Korea
432470,케이엔에스,KOSDAQ,Korea
432720,퀄리타스반도체,KOSDAQ,Korea
433530,키움제7호스팩,KOSDAQ,Korea
434190,탈로스,KONEX,Korea
434480,모니터랩,KOSDAQ,Korea
435380,유안타제10호스팩,KOSDAQ,Korea
435620,하나금융25호스팩,KOSDAQ,Korea
435870,SK증권제8호스팩,KOSDAQ,Korea
436610,한국제11호스팩,KOSDAQ,Korea
437730,삼현,KOSDAQ,Korea
437780,엔에이치스팩24호,KOSDAQ,Korea
438220,대신밸런스제13호스팩,KOSDAQ,Korea
438580,엔에이치스팩25호,KOSDAQ,Korea
438700,버넥트,KOSDAQ,Korea
439090,마녀공장,KOSDAQ,Korea
439250,삼성스팩7호,KOSDAQ,Korea
439410,엔에이치스팩26호,KOSDAQ,Korea
439580,블루엠텍,KOSDAQ,Korea
439730,IBKS제20호스팩,KOSDAQ,Korea
440110,파두,KOSDAQ,Korea
440290,에이치비인베스트먼트,KOSDAQ,Korea
440320,오픈놀,KOSDAQ,Korea
440790,교보13호스팩,KOSDAQ,Korea
440820,엔에이치스팩27호,KOSDAQ,Korea
441270,파인엠텍,KOSDAQ,Korea
442130,유진스팩9호,KOSDAQ,Korea
442310,대신밸런스제14호스팩,KOSDAQ,Korea
442770,IBKS제21호스팩,KOSDAQ,Korea
442900,미래에셋드림스팩1호,KOSDAQ,Korea
443060,HD현대마린솔루션,KOSPI,Korea
443250,레뷰코퍼레이션,KOSDAQ,Korea
443670,에스피소프트,KOSDAQ,Korea
444920,유안타제11호스팩,KOSDAQ,Korea
445090,에이직랜드,KOSDAQ,Korea
445180,퓨릿,KOSDAQ,Korea
445360,비엔케이제1호스팩,KOSDAQ,Korea
445680,큐리옥스바이오시스템즈,KOSDAQ,Korea
445970,신영스팩9호,KOSDAQ,Korea
446070,유니드비티플러스,KOSPI,Korea
446150,유안타제12호스팩,KOSDAQ,Korea
446190,미래에셋비전스팩2호,KOSDAQ,Korea
446440,에피바이오텍,KONEX,Korea
446540,메가터치,KOSDAQ,Korea
446600,카이바이오텍,KONEX,Korea
446750,하나26호스팩,KOSDAQ,Korea
446840,키움제8호스팩,KOSDAQ,Korea
447690,아이오바이오,KONEX,Korea
448280,에코아이,KOSDAQ,Korea
448370,하나27호스팩,KOSDAQ,Korea
448710,코츠테크놀로지,KOSDAQ,Korea
448730,삼성FN리츠,KOSPI,Korea
448740,삼성스팩8호,KOSDAQ,Korea
448760,IBKS제22호스팩,KOSDAQ,Korea
448780,마이크로엔엑스,KONEX,Korea
448830,미래에셋비전스팩3호,KOSDAQ,Korea
448900,한국피아이엠,KONEX,Korea
449020,유안타제13호스팩,KOSDAQ,Korea
450050,하이제8호스팩,KOSDAQ,Korea
450080,에코프로머티,KOSPI,Korea
450140,코오롱모빌리티그룹,KOSPI,Korea
450520,인스웨이브시스템즈,KOSDAQ,Korea
450940,유안타제14호스팩,KOSDAQ,Korea
451220,아이엠티,KOSDAQ,Korea
451250,삐아,KOSDAQ,Korea
451700,엔에이치스팩29호,KOSDAQ,Korea
451760,컨텍,KOSDAQ,Korea
451800,한화리츠,KOSPI,Korea
452160,제이엔비,KOSDAQ,Korea
452190,한빛레이저,KOSDAQ,Korea
452200,민테크,KOSDAQ,Korea
452260,한화갤러리아,KOSPI,Korea
452280,한선엔지니어링,KOSDAQ,Korea
452300,캡스톤파트너스,KOSDAQ,Korea
452400,이닉스,KOSDAQ,Korea
452430,사피엔반도체,KOSDAQ,Korea
452670,상상인제4호스팩,KOSDAQ,Korea
452980,신한제11호스팩,KOSDAQ,Korea
453340,현대그린푸드,KOSPI,Korea
453860,에이에스텍,KOSDAQ,Korea
454640,하나29호스팩,KOSDAQ,Korea
454750,하나28호스팩,KOSDAQ,Korea
454910,두산로보틱스,KOSPI,Korea
455250,KB제25호스팩,KOSDAQ,Korea
455310,한화플러스제4호스팩,KOSDAQ,Korea
455900,엔젤로보틱스,KOSDAQ,Korea
455910,SK증권제9호스팩,KOSDAQ,Korea
456010,아이씨티케이,KOSDAQ,Korea
456040,OCI,KOSPI,Korea
456190,큐라켐,KONEX,Korea
456440,디비금융스팩11호,KOSDAQ,Korea
456490,교보14호스팩,KOSDAQ,Korea
456570,아이엠지티,KONEX,Korea
456700,길교이앤씨,KONEX,Korea
457190,이수스페셜티케미컬,KOSPI,Korea
457390,대신밸런스제15호스팩,KOSDAQ,Korea
457550,우진엔텍,KOSDAQ,Korea
457630,대신밸런스제16호스팩,KOSDAQ,Korea
457940,SK증권제10호스팩,KOSDAQ,Korea
458320,KB제26호스팩,KOSDAQ,Korea
458610,한국제12호스팩,KOSDAQ,Korea
460850,동국씨엠,KOSPI,Korea
460860,동국제강,KOSPI,Korea
460930,현대힘스,KOSDAQ,Korea
461030,아이엠비디엑스,KOSDAQ,Korea
462020,에이치엠씨제6호스팩,KOSDAQ,Korea
462520,조선내화,KOSPI,Korea
464440,한국제13호스팩,KOSDAQ,Korea
464680,KB제27호스팩,KOSDAQ,Korea
465320,교보15호스팩,KOSDAQ,Korea
465770,STX그린로지스,KOSPI,Korea
466910,엔에이치스팩30호,KOSDAQ,Korea
467930,IBKS제23호스팩,KOSDAQ,Korea
468510,삼성스팩9호,KOSDAQ,Korea
468760,유진스팩10호,KOSDAQ,Korea
469480,IBKS제24호스팩,KOSDAQ,Korea
469880,하나30호스팩,KOSDAQ,Korea
469900,하나31호스팩,KOSDAQ,Korea
471050,대신밸런스제17호스팩,KOSDAQ,Korea
472220,신영스팩10호,KOSDAQ,Korea
472230,SK증권제11호스팩,KOSDAQ,Korea
472850,폰드그룹,KOSDAQ,Korea
473000,SK증권제12호스팩,KOSDAQ,Korea
473050,유안타제15호스팩,KOSDAQ,Korea
473370,비엔케이제2호스팩,KOSDAQ,Korea
474490,유안타제16호스팩,KOSDAQ,Korea
474660,신한제12호스팩,KOSDAQ,Korea
474930,신한제13호스팩,KOSDAQ,Korea
475150,SK이터닉스,KOSPI,Korea
475240,하나32호스팩,KOSDAQ,Korea
475250,하나33호스팩,KOSDAQ,Korea
476470,KB제28호스팩,KOSDAQ,Korea
477380,미래에셋비전스팩4호,KOSDAQ,Korea
